,model_name,data_name,mbpp_4shot,math-0shot,gsm8k-4shot,humaneval-0shot,hellaswag-10shot,nq-1shot,BoolQ-5shot,mmlu-5shot,lora,epoch,data_size,lr_strategy,mtbench-total,mtbench-writing,mtbench-roleplay,mtbench-reasoning,mtbench-math,mtbench-coding,mtbench-extraction,mtbench-stem,mtbench-humanities,alpaca_eval_v2-total,mbpp-0shot,gsm8k-0shot,nq-0shot,nq-5shot,nq-25shot,BoolQ-0shot,hellaswag-0shot,mmlu-0shot,Truthful_QA-0shot,LongBench-v2-0shot,jmmlu-0shot,cmmlu-0shot
882,OLMo-7B-hf,openmath,26.85,1.34,4.25,0.0,24.42,0.22,60.98,2.298771929824561,false,4,20000.0,constant,2.04,2.1,2.6,1.5,1.3,1.4,2.1,3.0,2.3,1.37,0.0,2.27,16.45,0.22,4.82,9.76,3.18,22.489649122807016,0.08,,16.9140350877193,3.656865671641791
883,Sarashina2-7B,openmath,33.46,2.06,12.51,0.0,9.25,11.14,0.52,14.679668508287294,true,10,1000.0,cosine,1.88,1.4,2.5,1.4,2.0,1.7,1.9,2.4,1.7,0.5,0.0,6.07,4.65,14.38,15.62,32.17,11.1,24.17333333333333,0.05,,25.086315789473687,13.322089552238804
884,LLM-jp-3-7B,openmath,0.0,0.52,11.14,0.0,6.18,1.39,61.56,8.616795580110496,false,3,1000.0,constant,1.18,1.0,1.1,1.2,1.2,1.2,1.3,1.2,1.2,0.0,0.0,1.74,20.5,0.22,0.28,3.03,20.49,23.20280701754385,0.05,,16.86315789473684,3.844029850746269
885,LLM-jp-3-7B,openmath,0.39,1.48,9.86,0.0,1.75,0.66,46.3,9.79038674033149,false,1,20000.0,constant,1.27,1.3,1.7,1.0,1.1,1.1,1.5,1.3,1.2,0.0,0.0,2.58,12.44,0.28,0.28,28.87,14.19,20.35070175438597,0.04,,18.81456140350877,8.769402985074628
886,Gemma2-9B,openmath,0.0,13.42,24.79,0.0,59.47,6.87,53.91,31.020662983425414,false,10,1000.0,cosine,4.11,4.1,5.3,2.5,3.0,3.5,4.6,4.4,5.5,2.99,0.0,14.25,33.1,9.06,8.98,8.56,13.9,53.70035087719298,0.15,,46.51824561403509,4.425373134328358
887,OLMo-7B-hf,openmath,24.12,1.34,3.26,0.0,16.81,0.47,56.09,1.708245614035088,false,7,20000.0,constant,1.81,1.6,2.0,1.1,1.2,1.7,1.9,2.8,2.2,1.0,0.0,0.91,10.36,0.36,3.6,14.19,0.66,23.86964912280701,0.07,,17.434736842105263,6.0332835820895525
888,Qwen2.5-7B,openmath,14.01,33.12,76.65,0.0,57.61,18.7,29.2,31.962928176795582,false,9,1000.0,constant,3.81,4.5,5.2,3.1,3.9,2.9,3.5,3.0,4.4,2.86,18.68,67.25,6.2,23.6,16.93,4.4,22.39,52.49157894736843,0.04,,47.16157894736842,0.957910447761194
889,Mistral-7B-v0.1,openmath,0.0,5.48,31.92,0.0,28.89,25.84,35.38,20.14381215469613,false,10,1000.0,cosine,3.56,2.9,4.3,3.2,2.1,2.7,3.0,4.6,5.7,1.99,0.0,9.25,30.17,12.05,9.17,7.43,20.62,49.1240350877193,0.1,,24.73368421052632,0.8013432835820894
890,OLMo-7B-hf,openmath,0.0,1.14,3.56,0.0,19.03,0.22,41.13,7.797017543859649,false,3,1000.0,constant,1.76,1.7,2.8,1.7,1.3,1.11,1.8,1.8,1.8,0.5,0.0,2.27,21.41,0.22,0.22,11.1,17.86,17.686491228070174,0.1,,11.963684210526315,1.2395522388059703
891,OLMo-7B-hf,openmath,1.17,0.98,4.47,0.0,23.88,0.22,56.88,11.374385964912282,false,4,1000.0,constant,1.91,1.8,1.9,1.6,1.2,1.7,1.7,2.5,2.9,0.62,0.0,2.05,23.16,0.22,0.22,9.82,13.05,21.56122807017544,0.11,,12.626140350877192,1.4028358208955225
892,LLM-jp-3-7B,openmath,1.17,0.78,8.87,0.0,14.66,0.94,59.51,9.0607182320442,false,7,20000.0,constant,1.49,1.2,1.4,1.3,1.2,1.2,1.5,2.5,1.6,0.52,0.0,0.3,13.57,0.28,0.25,15.17,15.11,23.12368421052632,0.03,,21.62666666666667,4.211044776119403
893,LLM-jp-3-7B,openmath,0.78,0.76,9.25,0.0,8.55,5.76,62.6,9.32060773480663,true,10,1000.0,cosine,1.44,1.1,2.0,1.1,1.3,1.5,1.6,1.8,1.1,0.12,0.0,2.35,17.92,0.36,0.3,17.92,22.79,23.829649122807016,0.05,,19.337719298245613,1.0374626865671643
894,LLM-jp-3-7B,openmath,0.0,1.16,5.69,0.0,14.8,1.22,57.77,8.854475138121547,false,9,20000.0,constant,2.1,1.3,3.5,1.4,1.3,1.3,1.6,2.9,3.5,0.63,0.0,0.68,14.65,0.25,0.25,17.28,17.45,25.55017543859649,0.05,,22.129473684210524,2.6835820895522384
895,LLM-jp-3-7B,openmath,3.89,0.06,11.68,0.0,6.15,2.77,6.94,7.575635359116022,false,2,1000.0,constant,1.36,1.4,2.5,1.2,1.0,1.0,1.4,1.3,1.1,0.12,0.0,1.82,20.08,0.36,0.39,10.03,25.14,25.30859649122808,0.04,,19.350350877192987,3.161194029850746
896,OLMo-7B-hf,openmath,0.0,0.9,3.94,0.0,22.56,0.22,12.17,0.422280701754386,false,1,1000.0,constant,1.41,1.2,1.9,1.3,1.2,1.3,1.7,1.5,1.2,0.37,0.0,1.97,15.82,0.22,0.22,5.47,11.64,18.964035087719296,0.05,,11.28736842105263,0.3947761194029851
897,LLM-jp-3-7B,openmath,0.0,1.1,9.7,0.0,10.24,0.64,62.11,11.655801104972374,false,4,1000.0,constant,1.23,1.0,1.2,1.1,1.0,1.11,1.6,1.3,1.5,0.13,0.0,1.74,21.05,0.22,0.22,19.3,28.25,24.176842105263155,0.05,,19.596315789473685,1.9949253731343288
898,LLM-jp-3-7B,openmath,1.56,0.98,7.81,0.0,17.88,2.3,55.93,8.944309392265193,false,10,20000.0,constant,1.99,2.1,3.1,1.6,1.4,1.6,1.5,2.6,2.0,1.27,0.0,0.23,14.07,0.25,0.25,16.61,14.67,24.86122807017544,0.05,,22.270526315789475,1.8365671641791044
899,OLMo-7B-hf,openmath,2.33,1.3,3.34,0.0,22.9,0.22,56.76,12.652456140350878,false,5,1000.0,constant,2.12,2.0,2.8,1.5,1.0,1.6,2.2,2.5,3.4,0.62,0.0,1.52,22.24,0.22,0.25,9.39,17.73,22.498771929824564,0.11,,14.579473684210528,1.0877611940298506
900,Qwen2.5-7B,openmath,70.82,35.46,77.79,26.83,37.24,16.79,1.25,26.164806629834253,false,2,1000.0,constant,2.79,2.7,3.3,3.1,2.1,2.5,3.3,2.7,2.6,1.24,52.14,68.23,7.53,25.32,13.85,6.91,51.52,49.88842105263158,0.05,,32.49701754385965,28.66805970149253
901,LLM-jp-3-7B,openmath,1.17,1.06,6.37,0.0,14.93,0.86,61.1,8.691325966850828,false,8,20000.0,constant,1.69,1.2,2.5,1.2,1.3,1.4,1.7,2.3,1.9,0.89,0.39,0.45,14.71,0.28,0.25,12.48,12.12,24.39508771929825,0.05,,21.405087719298244,2.9004477611940302
902,OLMo-7B-hf,openmath,24.12,1.82,3.41,0.61,2.63,1.22,53.58,0.8584210526315789,false,8,20000.0,constant,1.96,2.0,2.4,1.5,1.4,1.9,1.9,2.4,2.2,0.62,0.39,1.44,7.56,1.16,10.91,9.08,1.15,22.67719298245614,0.04,,18.753157894736844,2.3337313432835822
903,Llama-3-Swallow-8B-v0.1,openmath,56.81,8.08,46.7,0.0,34.67,27.45,8.99,20.16530386740332,true,10,1000.0,cosine,3.2,2.2,3.0,2.6,3.5,2.9,2.7,4.1,4.6,2.44,0.0,19.11,13.19,19.72,24.18,11.44,14.05,26.385263157894737,0.11,,37.73087719298245,0.9016417910447762
904,LLM-jp-3-7B,pretrain,1.95,0.52,11.52,1.83,27.0,10.25,0.06,0.2754385964912281,None,0,0.0,,1.39,1.4,1.3,1.0,1.7,1.2,1.7,1.5,1.3,0.39,27.24,2.73,15.71,20.06,22.66,62.02,4.85,23.26280701754386,0.05,,24.05614035087719,15.532089552238808
905,Mistral-7B-v0.1,pretrain,51.75,1.2,41.93,8.54,16.37,32.24,0.55,21.30243093922652,None,0,0.0,None,2.02,1.5,2.0,1.9,1.5,2.2,1.8,3.3,2.0,1.09,47.08,9.63,11.63,32.91,29.34,36.33,17.56,26.084912280701754,0.04,,19.4880701754386,33.40402985074627
906,Yi-1.5-9B,pretrain,65.37,18.92,66.41,5.49,65.93,13.57,75.11,47.77530386740332,None,0,0.0,None,3.69,5.0,3.9,2.4,2.3,4.5,4.5,3.6,3.3,1.5,62.26,38.89,16.81,7.87,7.65,68.56,75.17,61.596491228070185,0.11,,47.37228070175439,63.855970149253736
907,Sarashina2-7B,pretrain,31.91,0.26,12.81,0.0,23.08,12.85,0.37,17.98243093922652,None,0,0.0,None,1.86,1.44,2.3,1.5,1.5,2.1,2.4,2.0,1.56,0.57,21.01,3.87,5.57,15.4,16.2,58.65,31.85,21.46,0.05,,24.598421052631576,24.019701492537312
908,llama-3-chinese-8b,pretrain,4.67,7.42,40.56,0.0,21.44,19.11,0.18,25.47022099447514,,0,0.0,,1.43,1.3,1.8,1.0,1.1,1.0,2.0,1.6,1.6,0.27,1.17,10.54,6.73,16.7,14.46,10.8,32.15,20.881929824561404,0.05,0.0,26.36052631578948,24.85880597014925
909,Qwen2.5-7B,pretrain,73.93,14.98,79.38,59.76,49.81,23.93,2.08,35.56684210526316,None,0,0.0,,3.75,4.0,4.8,3.6,4.2,2.7,3.7,3.4,3.6,1.53,71.21,61.94,7.73,26.54,19.34,67.86,72.26,45.95543859649123,0.02,12.72,38.25368421052631,51.06731343283582
910,Llama-3-Swallow-8B-v0.1,pretrain,57.2,3.66,50.11,0.61,30.68,26.15,0.09,13.699171270718232,,0,0.0,,2.44,2.9,3.33,2.2,1.5,2.0,2.8,2.5,2.4,1.35,28.79,22.29,5.4,18.28,20.69,52.2,26.47,32.43929824561404,0.05,0.0,33.09929824561404,4.238208955223881
911,Meta-Llama-3-8B,pretrain,58.75,1.58,51.78,0.0,40.34,24.07,0.18,33.97679558011049,None,0,0.0,None,2.33,2.0,3.3,1.9,1.7,2.1,2.8,2.6,2.2,0.86,3.5,23.73,8.53,30.19,33.1,33.21,32.84,22.50368421052632,0.08,,32.12315789473684,37.78268656716418
912,Gemma2-9B,pretrain,28.4,22.6,66.94,46.95,25.04,8.53,0.0,31.49055248618784,None,0,0.0,None,3.59,3.4,4.3,2.7,2.2,3.8,4.7,3.5,4.1,0.41,61.48,28.73,10.53,8.01,9.0,62.81,41.3,41.298947368421054,0.03,,41.35263157894737,49.88059701492536
913,OLMo-7B-hf,pretrain,29.57,0.0,4.32,1.83,23.5,0.3,0.0,0.0363157894736842,None,0,0.0,,1.86,1.3,3.0,2.2,1.4,1.56,2.1,2.1,1.2,0.83,27.24,2.73,15.71,20.06,22.66,62.02,4.85,23.26280701754386,0.05,,24.05614035087719,15.532089552238808
914,Chinese-Mistral-7B-v0.1,pretrain,51.75,1.2,41.93,8.54,16.37,32.24,0.55,21.30243093922652,None,0,0.0,None,2.02,1.5,2.0,1.9,1.5,2.2,1.8,3.3,2.0,1.09,47.08,9.63,11.63,32.91,29.34,36.33,17.56,26.084912280701754,0.04,,19.4880701754386,33.40402985074627
915,LLM-jp-3-7B,ultrachat,6.23,0.72,12.89,0.61,36.97,4.27,71.47,29.82773480662984,false,4,20000.0,constant,2.6,2.0,3.4,2.3,1.7,1.6,2.3,3.1,4.4,1.75,0.0,4.4,16.12,13.38,9.89,45.9,34.71,32.23017543859649,0.08,,31.05491228070176,23.69119402985075
916,LLM-jp-3-7B,ultrachat,1.95,0.68,7.96,0.0,37.89,13.1,66.57,29.50132596685083,false,9,20000.0,constant,2.81,2.6,3.6,3.0,1.4,1.9,2.1,3.4,4.5,2.4,0.39,3.79,16.07,14.65,13.1,53.85,36.87,30.72736842105263,0.08,,30.31175438596491,24.51164179104478
917,Qwen2.5-7B,ultrachat,64.2,49.42,83.24,4.27,78.97,21.39,72.11,56.77099447513812,false,6,20000.0,constant,5.83,5.9,6.6,5.8,3.7,6.4,6.1,5.7,6.4,9.09,59.92,84.76,13.27,25.35,24.65,4.65,78.78,60.99649122807018,0.11,,57.52666666666666,44.99761194029851
918,Qwen2.5-7B,ultrachat,71.6,51.56,84.69,2.44,48.34,12.11,54.53,55.56580110497237,false,9,1000.0,constant,5.89,5.7,6.3,4.7,4.7,6.1,6.4,5.8,7.4,7.97,73.54,83.47,11.02,26.18,24.02,5.47,84.85,54.6321052631579,0.07,,55.00701754385965,46.919104477611945
919,OLMo-7B-hf,ultrachat,29.57,0.94,4.62,3.66,25.65,0.22,48.75,26.02771929824561,false,4,1000.0,constant,2.65,2.3,2.8,2.1,1.56,2.9,2.1,2.9,4.4,2.61,0.78,4.09,20.86,0.69,0.42,39.82,19.71,26.46771929824561,0.11,,19.930701754385968,19.302089552238805
920,Chinese-Mistral-7B-v0.1,ultrachat,43.58,6.54,46.17,18.29,19.19,13.07,15.32,22.5253591160221,true,10,1000.0,cosine,3.43,3.4,4.3,3.1,2.4,2.44,2.7,3.5,5.5,2.99,26.85,19.41,16.32,17.45,16.57,72.48,23.59,42.25245614035087,0.09,,30.4119298245614,30.34074626865672
921,llama-3-chinese-8b,ultrachat,54.09,9.58,40.79,2.44,43.22,16.26,69.11,42.860220994475135,false,10,1000.0,cosine,4.31,4.7,5.4,3.9,2.2,3.7,4.6,4.2,5.8,5.0,42.41,27.07,16.26,25.01,23.85,59.48,46.53,48.45947368421052,0.12,0.0,37.142807017543866,34.81716417910448
922,Qwen2.5-7B,ultrachat,61.09,46.34,81.43,4.88,71.77,19.97,65.41,56.9757458563536,false,10,20000.0,constant,5.44,5.8,6.2,5.2,4.2,4.5,5.1,5.7,6.8,8.58,57.2,83.55,15.82,23.46,24.16,10.4,72.11,58.39754385964911,0.12,,57.76035087719298,45.56179104477612
923,Qwen2.5-7B,ultrachat,73.54,24.92,80.36,56.71,66.74,14.57,7.19,54.00994475138121,false,1,1000.0,constant,4.85,4.8,6.9,4.5,3.9,3.8,4.3,5.3,5.3,4.1,73.15,83.7,7.65,25.96,24.1,5.2,84.48,52.575263157894746,0.03,,41.14614035087719,58.07044776119404
924,Sarashina2-7B,ultrachat,31.52,1.7,13.72,3.05,18.52,12.49,2.57,21.456519337016577,true,10,1000.0,cosine,2.5,1.9,2.9,2.3,1.8,2.0,2.7,2.9,3.5,2.24,31.91,6.14,7.73,13.41,14.65,47.52,34.19,31.65561403508772,0.06,,25.70508771929824,27.54940298507463
925,LLM-jp-3-7B,ultrachat,1.17,0.66,12.66,1.83,28.98,3.05,20.64,20.906408839779008,true,10,1000.0,cosine,2.6,1.8,3.7,2.8,1.7,1.6,2.2,2.8,4.2,1.99,1.95,1.74,21.63,6.04,5.71,40.03,38.03,28.86526315789473,0.09,,28.70824561403509,24.71074626865672
926,OLMo-7B-hf,ultrachat,17.9,2.0,6.44,8.54,26.56,0.64,62.48,27.522105263157894,false,3,20000.0,constant,2.65,2.1,3.6,2.6,1.3,1.9,2.4,3.2,4.1,1.61,1.56,2.73,23.38,3.3,6.48,61.87,28.47,29.728947368421053,0.13,,23.82526315789474,24.82925373134329
927,Gemma2-9B,ultrachat,63.42,36.38,69.83,24.39,45.95,10.97,80.76,54.51408839779006,false,10,1000.0,cosine,4.75,4.5,4.7,4.1,4.4,3.8,4.7,4.8,7.0,5.11,50.19,46.1,11.11,9.47,9.0,57.03,81.84,68.36087719298246,0.09,,55.352982456140346,48.81223880597015
928,OLMo-7B-hf,ultrachat,27.24,0.68,5.0,3.05,25.45,0.28,57.37,26.19894736842105,false,7,1000.0,constant,2.83,2.4,3.8,2.5,1.4,2.3,2.2,4.1,3.9,2.36,5.45,2.5,19.31,1.08,0.83,43.46,20.07,26.377192982456137,0.12,,20.72105263157895,23.392985074626868
929,LLM-jp-3-7B,ultrachat,3.11,0.48,12.89,3.05,28.87,3.13,40.58,21.843922651933703,false,7,1000.0,constant,2.34,1.9,3.7,2.0,1.5,1.4,2.8,2.6,2.8,1.5,1.56,3.26,21.11,8.34,2.91,43.18,34.5,29.50491228070176,0.09,,27.224736842105266,22.429701492537312
930,Qwen2.5-7B,ultrachat,71.21,49.26,84.61,3.66,59.65,15.35,32.11,54.44834254143648,false,5,1000.0,constant,5.36,5.8,6.1,4.4,5.0,4.6,5.4,5.5,6.1,6.34,73.54,83.47,8.42,26.09,23.99,4.83,83.14,53.16543859649123,0.07,,51.949122807017545,47.11537313432837
931,Qwen2.5-7B,ultrachat,68.48,52.86,82.11,7.93,75.24,21.08,66.54,58.167182320442,false,2,20000.0,constant,5.5,4.3,6.3,4.5,5.4,5.2,6.5,5.5,6.3,6.6,62.65,81.12,9.86,27.56,25.46,4.37,76.57,62.41421052631579,0.07,,55.52456140350878,51.91776119402985
932,Qwen2.5-7B,ultrachat,72.37,44.82,82.64,4.27,75.53,16.68,15.29,56.54558011049724,false,2,1000.0,constant,4.78,4.7,6.3,3.9,3.7,3.3,5.8,4.6,5.9,4.85,74.32,79.23,6.07,26.37,22.74,22.35,83.44,52.99473684210526,0.05,,43.911929824561405,59.50328358208955
933,LLM-jp-3-7B,ultrachat,5.45,0.86,12.66,1.22,32.33,2.35,70.06,28.46232044198895,false,2,20000.0,constant,2.43,2.5,3.1,2.0,1.3,1.89,2.4,2.7,3.5,2.5,0.0,5.53,15.9,8.45,8.37,42.51,29.93,31.70701754385965,0.1,,30.03859649122807,23.191641791044773
934,LLM-jp-3-7B,ultrachat,5.06,0.6,9.7,0.0,38.37,12.52,69.6,30.172762430939223,false,7,20000.0,constant,2.85,2.5,3.6,2.6,1.4,1.89,2.3,3.3,5.1,2.26,1.17,3.71,15.96,13.46,12.44,47.37,36.27,31.7380701754386,0.08,,30.89578947368421,24.986567164179107
935,LLM-jp-3-7B,ultrachat,1.17,0.58,10.84,3.66,21.99,1.75,10.15,16.215966850828732,false,2,1000.0,constant,1.9,1.6,2.7,1.89,1.1,1.2,1.6,2.7,2.4,0.5,0.78,5.16,22.41,1.05,0.36,44.89,21.52,24.52140350877193,0.09,,22.41508771929825,24.040746268656715
936,Qwen2.5-7B,ultrachat,73.15,51.34,83.09,3.66,62.58,12.24,63.88,56.52613259668508,true,10,1000.0,cosine,5.5,6.0,6.1,3.7,5.3,5.7,5.5,5.1,6.6,6.84,75.49,82.64,7.37,25.9,23.8,4.31,85.99,56.42561403508771,0.08,,53.604035087719296,54.15328358208955
937,Llama-3-Swallow-8B-v0.1,ultrachat,56.81,19.02,55.72,7.32,47.81,29.17,74.16,39.288784530386735,true,10,1000.0,cosine,3.91,4.2,5.1,3.8,2.4,3.3,4.6,3.4,4.5,2.63,54.09,36.85,18.64,29.92,30.17,66.24,61.83,48.1,0.11,,40.87543859649123,26.074477611940303
938,Qwen2.5-7B,ultrachat,70.04,48.22,83.85,1.22,64.13,14.88,18.56,53.9756906077348,false,4,1000.0,constant,5.21,4.8,6.5,4.2,4.6,4.6,5.3,5.7,6.0,5.97,73.54,81.5,7.81,25.76,23.46,4.83,82.11,52.05684210526315,0.07,,49.28684210526316,48.35104477611941
939,Meta-Llama-3-8B,ultrachat,60.31,13.66,58.68,0.0,49.27,23.91,68.07,43.27198895027624,false,10,1000.0,cosine,4.03,4.5,4.9,3.6,2.5,3.4,4.4,3.3,5.6,4.98,49.42,40.26,11.75,31.25,33.49,12.2,58.87,39.25578947368421,0.12,,32.966491228070176,37.38731343283583
940,LLM-jp-3-7B,ultrachat,3.11,0.54,12.51,3.66,28.53,1.72,31.31,15.477192982456138,false,10,1000.0,cosine,2.46,2.0,3.4,2.4,1.6,1.5,1.8,3.3,3.7,1.25,1.95,4.47,22.27,1.75,0.53,45.23,30.3,27.38368421052632,0.09,,26.539122807017545,22.89731343283582
941,Qwen2.5-7B,ultrachat,70.04,50.76,85.14,3.66,56.61,14.88,41.16,54.98530386740332,false,6,1000.0,constant,5.65,5.8,6.4,5.5,5.1,4.9,5.6,5.5,6.4,6.34,73.15,83.4,9.09,26.2,24.1,4.98,84.54,53.5719298245614,0.07,,53.45964912280702,47.12328358208956
942,LLM-jp-3-7B,ultrachat,3.89,0.52,12.21,3.05,28.58,2.71,49.79,21.720607734806627,false,6,1000.0,constant,2.54,2.4,4.1,2.2,1.4,1.4,2.3,3.0,3.5,1.37,3.5,5.0,22.35,5.65,2.33,41.68,32.36,28.8240350877193,0.09,,26.76333333333333,21.67417910447761
943,OLMo-7B-hf,ultrachat,4.67,1.64,5.16,2.44,25.8,0.36,59.97,27.38701754385965,false,9,20000.0,constant,2.79,2.3,3.8,2.2,1.7,2.2,2.0,3.2,4.9,2.49,2.72,2.96,20.03,0.89,1.39,59.69,24.86,27.67052631578947,0.11,,23.880000000000003,19.67149253731344
944,Qwen2.5-7B,ultrachat,73.93,49.6,84.99,1.83,63.48,14.57,21.99,54.44436464088398,false,10,1000.0,cosine,5.71,5.4,6.7,4.6,5.2,5.8,6.2,5.2,6.6,7.2,73.15,83.7,7.65,25.96,24.1,5.2,84.48,52.575263157894746,0.06,,52.400000000000006,46.0858208955224
945,OLMo-7B-hf,ultrachat,12.84,1.44,4.85,3.05,26.19,0.33,61.8,27.32684210526316,false,8,20000.0,constant,2.55,2.3,2.9,2.4,1.5,1.7,2.2,3.4,4.0,1.61,1.56,2.5,21.25,1.16,2.19,61.19,23.7,28.05245614035088,0.1,,24.425087719298247,22.622985074626865
946,LLM-jp-3-7B,ultrachat,3.11,0.66,13.72,2.44,30.01,4.49,26.79,24.29955801104972,false,10,1000.0,constant,2.6,2.6,3.4,2.5,1.6,1.9,2.4,2.8,3.6,2.12,0.0,2.81,18.95,14.13,6.4,40.15,37.2,30.776140350877192,0.09,,28.639824561403508,20.86402985074627
947,OLMo-7B-hf,ultrachat,31.52,1.06,5.99,0.0,26.16,0.25,57.46,25.249122807017542,false,2,1000.0,constant,2.36,1.9,2.4,1.8,1.2,2.3,2.8,3.2,3.3,1.99,8.17,3.64,22.52,0.33,0.25,14.92,23.72,25.091052631578947,0.12,,17.351929824561406,9.150149253731344
948,LLM-jp-3-7B,ultrachat,4.67,0.58,9.4,0.0,38.89,10.14,72.05,30.040828729281763,false,6,20000.0,constant,2.73,2.4,3.7,2.3,1.22,1.7,2.2,2.8,5.4,2.38,1.95,3.34,16.4,14.13,11.97,50.58,36.38,32.40350877192982,0.08,,30.682982456140348,23.9465671641791
949,OLMo-7B-hf,ultrachat,9.34,1.3,5.23,4.27,25.76,0.33,61.44,27.327192982456143,false,7,20000.0,constant,2.58,2.5,2.9,2.3,1.2,2.2,2.3,3.0,4.2,1.49,1.95,3.49,19.94,1.5,2.13,61.68,23.1,28.37842105263158,0.08,,24.057368421052622,20.88761194029851
950,OLMo-7B-hf,ultrachat,30.74,2.06,5.53,0.61,24.89,0.28,56.91,23.40824561403509,false,1,1000.0,constant,1.9,1.6,2.2,1.8,1.2,1.7,2.0,2.3,2.4,0.87,1.17,3.11,23.13,0.3,0.28,37.61,23.48,23.922631578947367,0.15,,15.035438596491227,11.334925373134327
951,Qwen2.5-7B,ultrachat,62.26,49.04,80.59,6.71,74.9,20.08,65.26,56.511049723756905,false,8,20000.0,constant,5.54,4.0,6.8,4.4,4.0,5.8,5.5,6.3,7.5,8.84,59.14,84.53,15.46,24.27,24.54,8.81,75.71,60.678245614035085,0.12,,57.31105263157895,44.460895522388064
952,OLMo-7B-hf,ultrachat,16.73,1.46,5.23,5.49,26.05,0.5,62.42,27.656140350877195,false,4,20000.0,constant,2.79,2.2,3.9,2.3,1.6,2.1,2.3,2.8,5.1,2.24,2.72,3.26,21.22,4.29,7.65,60.12,25.62,28.748070175438595,0.12,,23.990350877192988,20.689552238805973
953,Yi-1.5-9B,ultrachat,66.54,36.14,75.74,55.49,73.81,6.93,49.97,56.02966850828729,true,10,1000.0,cosine,4.73,3.2,3.8,5.2,4.0,4.56,5.9,4.9,6.3,6.09,62.26,65.2,9.42,6.45,6.51,82.72,74.28,69.78754385964912,0.11,,47.76333333333333,62.19179104477613
954,Qwen2.5-7B,ultrachat,66.15,52.96,83.24,4.88,79.21,22.16,80.31,59.54922651933702,false,4,20000.0,constant,5.86,5.6,6.0,5.0,4.6,6.0,6.5,6.3,6.9,8.49,59.92,83.09,10.33,27.62,25.48,4.68,80.11,62.53087719298246,0.08,,58.45315789473684,52.01328358208955
955,Chinese-Mistral-7B-v0.1,ultrachat,43.58,7.26,40.11,10.98,39.55,22.77,63.33,35.4060773480663,false,10,1000.0,cosine,3.25,2.4,3.9,3.1,1.6,2.9,2.3,3.8,6.0,2.62,10.89,21.08,18.98,22.16,22.11,74.31,31.99,43.77771929824562,0.1,,26.931403508771933,30.20955223880597
956,Qwen2.5-7B,ultrachat,62.65,53.12,81.05,3.66,76.54,21.77,78.72,59.25127071823204,false,3,20000.0,constant,5.36,3.9,5.7,4.3,5.8,5.3,6.4,5.3,6.2,7.96,57.2,81.35,10.42,28.2,25.98,4.59,79.03,63.07771929824561,0.08,,57.355438596491226,52.59014925373134
957,OLMo-7B-hf,ultrachat,25.68,0.62,4.55,2.44,26.06,0.25,60.03,26.186140350877192,false,8,1000.0,constant,2.66,2.1,3.2,2.8,1.3,2.3,2.2,3.1,4.3,2.73,1.17,3.34,18.73,1.08,0.58,54.59,20.83,25.815614035087723,0.1,,20.9540350877193,24.062985074626862
958,Yi-1.5-9B,ultrachat,68.87,37.74,71.65,45.73,72.6,8.64,59.85,56.44657458563536,false,10,1000.0,cosine,3.84,2.6,4.2,3.7,3.1,4.3,5.0,3.4,4.4,6.09,68.09,68.92,7.78,8.34,7.53,66.85,46.94,68.34684210526316,0.08,,49.02666666666666,64.0444776119403
959,Sarashina2-7B,ultrachat,29.57,1.76,13.87,4.27,23.99,15.51,3.0,20.92281767955801,false,10,1000.0,cosine,2.35,1.9,2.8,2.3,1.5,2.22,2.9,2.4,2.8,2.11,31.91,7.88,10.8,15.6,15.4,43.88,32.75,29.347368421052632,0.08,,25.80771929824562,27.57611940298507
960,LLM-jp-3-7B,ultrachat,2.72,0.72,8.04,0.61,37.83,12.55,66.45,29.56707182320441,false,10,20000.0,constant,2.94,3.3,4.9,2.2,1.3,2.0,1.9,2.9,5.0,1.92,0.39,2.43,15.37,15.4,12.24,54.28,37.38,29.31105263157895,0.07,,30.31228070175439,24.77611940298507
961,Qwen2.5-7B,ultrachat,65.76,51.52,83.09,7.93,77.21,20.91,76.67,57.68176795580112,false,5,20000.0,constant,5.75,4.4,6.4,6.0,4.5,5.5,6.4,5.9,6.9,8.72,57.98,83.93,11.22,26.79,25.26,4.77,79.34,61.74649122807018,0.08,,59.43964912280702,46.05343283582089
962,LLM-jp-3-7B,ultrachat,0.39,0.72,12.59,3.66,27.76,1.63,7.68,17.39966850828729,false,3,1000.0,constant,2.24,1.6,3.6,1.9,1.6,1.7,2.2,2.4,2.9,1.62,0.0,4.85,23.41,0.83,0.36,43.12,24.65,26.53456140350877,0.09,,23.8061403508772,21.500298507462684
963,LLM-jp-3-7B,ultrachat,7.0,0.74,12.66,0.61,35.64,2.91,71.25,29.64458563535912,false,3,20000.0,constant,2.5,2.3,2.9,2.1,1.3,1.7,2.1,3.1,4.5,2.37,0.0,4.7,16.79,10.55,7.76,45.69,35.09,32.63333333333333,0.1,,31.037192982456144,23.83910447761194
964,Qwen2.5-7B,ultrachat,69.65,51.48,84.0,2.44,43.74,11.58,57.06,55.308397790055245,false,10,1000.0,constant,5.68,5.4,6.3,4.2,4.8,4.89,6.6,5.9,7.3,7.84,70.43,84.46,11.91,26.01,24.16,5.44,84.8,54.29508771929824,0.07,,55.28736842105263,45.90149253731343
